dataset,doc_id,raw_text,clean_text,sentiment_label,sentiment_confidence,sentiment_score,sentiment_source,prob_negative,prob_sarcastic_negative,prob_neutral,prob_positive,sentiment_probabilities_json
After Forming Government Data With Location,1172,চমৎকার,চমৎকার,negative,0.3279829859250908,-1.0,auto_second_pass_kept,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1173,আচ্ছা ঠিক আছে,আচ্ছা ঠিক আছে,sarcastic_negative,0.3900287362577264,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1174,নৈতিকতা নিদারুণ অবক্ষয়,নৈতিকতা নিদারুণ অবক্ষয়,negative,0.3793483550355142,-1.0,auto_second_pass_kept,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1175,একদম ঠিক এভাবেই চালিয়ে যান,একদম ঠিক এভাবেই চালিয়ে যান,sarcastic_negative,0.302642845776536,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1176,উচিৎ কথা কইছে,উচিৎ কথা কইছে,positive,0.5821414768895974,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1177,"""ঠিক ই তো, এত আন্দোলন এ কত কষ্ট করছেন ।""",ঠিক ই তো এত আন্দোলন এ কত কষ্ট করছেন,sarcastic_negative,0.3754104778637225,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1178,বাহ..,বাহ,sarcastic_negative,0.3738479922069077,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1179,এটা চিরিয়াখানা থেকে কিভাবে ছাড়া পেল,এটা চিরিয়াখানা থেকে কিভাবে ছাড়া পেল,negative,0.4697709905809037,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1180,খাইয়া মইরা দেখ কি হয়!!,খাইয়া মইরা দেখ কি হয়,sarcastic_negative,0.4269824403799445,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1181,"""রাস্তার ইট খুলে বাড়ি নিয়ে যাও,ওগুলো এখন তোমাদের পৈতৃক সম্পত্তি""",রাস্তার ইট খুলে বাড়ি নিয়ে যাও ওগুলো এখন তোমাদের পৈতৃক সম্পত্তি,negative,0.4472283554715428,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1182,খাও খাও ভাতিজা ঐ আপা ইস লডিং,খাও খাও ভাতিজা ঐ আপা ইস লডিং,sarcastic_negative,0.5419493980517661,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1183,Kha kha onek bocor upos chili kha Rojate beshi kha karon rojar gular hisab hobe na,kha kha onek bocor upos chili kha rojate beshi kha karon rojar gular hisab hobe na,neutral,0.4513731265176954,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1184,মন মত খা,মন মত খা,sarcastic_negative,0.311462688558224,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1185,টয়লেটও বাদ দিলেন না,টয়লেটও বাদ দিলেন না,sarcastic_negative,0.4641314207497259,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1186,এটা বাংলাদে____শ এটা পাকিস্তান নারে বাবা____এটা ইন্ডিয়া না____,এটা বাংলাদে শ এটা পাকিস্তান নারে বাবা এটা ইন্ডিয়া না,negative,0.4129582887616308,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1187,"""এত খাইলে পরে গলায় আটকিয়ে যাবে,""",এত খাইলে পরে গলায় আটকিয়ে যাবে,negative,0.5501504394969993,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1188,লে হালুয়া,লে হালুয়া,negative,0.4386622040192879,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1189,আসেন সবাই মিলে মিশে খাই,আসেন সবাই মিলে মিশে খাই,neutral,0.3751846263969928,0.0,auto_second_pass_kept,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1190,"""১৭ বছর আপনারা খাইতে পারেন নাই । তাই আপনারা ৫ বছর খাবেন, এটাই তো নিয়ম। কথা হচ্ছে খাওয়া শেষ হলে ময়লা গোলা নিদিষ্ট জায়গায় ফেলবেন…""",বছর আপনারা খাইতে পারেন নাই তাই আপনারা বছর খাবেন এটাই তো নিয়ম কথা হচ্ছে খাওয়া শেষ হলে ময়লা গোলা নিদিষ্ট জায়গায় ফেলবেন,sarcastic_negative,0.7266083234041003,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1191,Ahare ruti ruji,ahare ruti ruji,sarcastic_negative,0.3573291352408815,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1192,পুরা দেশটাকেই খাইয়ালা....,পুরা দেশটাকেই খাইয়ালা,sarcastic_negative,0.4971994275309881,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1193,খোঁজ নিয়ে দেখেন হ্লায় গুপ্ত,খোঁজ নিয়ে দেখেন হ্লায় গুপ্ত,sarcastic_negative,0.3487225721872171,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1194,"""খাও বেশি করে খাও,শুধু পিছনটা সাবধানে রাখিও।""",খাও বেশি করে খাও শুধু পিছনটা সাবধানে রাখিও,sarcastic_negative,0.3900916253687282,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1195,হাঁটের টয়লেট সহ খেয়ে ফেলো ।,হাঁটের টয়লেট সহ খেয়ে ফেলো,sarcastic_negative,0.38461425184278,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1196,এমন কথায় তো শুনতে চাই,এমন কথায় তো শুনতে চাই,positive,0.3929562462863252,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1197,ঠিক আছে বস,ঠিক আছে বস,negative,0.3869284682462061,-1.0,auto_second_pass_kept,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1198,"""এবার বুঝতে পারবে সাধারণ মানুষ কাকে ভোট দিলাম,,,,""",এবার বুঝতে পারবে সাধারণ মানুষ কাকে ভোট দিলাম,negative,0.3278423998223774,-1.0,auto_second_pass_kept,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1199,আচ্ছা!,আচ্ছা,sarcastic_negative,0.5045983557608236,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1200,ঠিক,ঠিক,negative,0.3128186017725519,-1.0,auto_second_pass_kept,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1201,"""ঠিকই বলেছে সে,,,""",ঠিকই বলেছে সে,sarcastic_negative,0.3397287957888215,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1202,পাবলিক টয়লেট কে খাবে?,পাবলিক টয়লেট কে খাবে,positive,0.447936040795906,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1203,উওম প্রস্তাব,উওম প্রস্তাব,sarcastic_negative,0.3023573046457703,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1204,সবই তো খাবেন তাহলে টয়লেট টা বাদ রাখবেন কেনো ওটাও খান,সবই তো খাবেন তাহলে টয়লেট টা বাদ রাখবেন কেনো ওটাও খান,sarcastic_negative,0.476510685926971,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1205,গরীবের খোলা টয়লেট এ জমানো কম্পোস্ট সার গুলো খেয়োনা এগুলো এরা সবজি ক্ষেতে ব্যবহার করবে।ধন্যবাদ।,গরীবের খোলা টয়লেট এ জমানো কম্পোস্ট সার গুলো খেয়োনা এগুলো এরা সবজি ক্ষেতে ব্যবহার করবে ধন্যবাদ,positive,0.583047512962639,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1206,কাম খতম,কাম খতম,sarcastic_negative,0.4826444543106877,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1207,এমন ভাবে খেওনা যাতে হজম শক্তির সমস্যা হয়।,এমন ভাবে খেওনা যাতে হজম শক্তির সমস্যা হয়,sarcastic_negative,0.4709516124480066,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1208,হাট আর বেশি দূর নয়।,হাট আর বেশি দূর নয়,positive,0.3896790011001083,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1209,"""তারেক রহমানের বিয়া। আমরা খামুনা, তাইলে কে খাবে""",তারেক রহমানের বিয়া আমরা খামুনা তাইলে কে খাবে,negative,0.7676512804897178,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1210,সাবাস বেটা।,সাবাস বেটা,sarcastic_negative,0.4129634635919046,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1211,হালায় একদম ঠিক কতা কইছে,হালায় একদম ঠিক কতা কইছে,negative,0.5239124515481522,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1212,আরে ভাই সমঝোতা করে খাবে তাহলেই তো খাওয়াটা বৈধ হবে,আরে ভাই সমঝোতা করে খাবে তাহলেই তো খাওয়াটা বৈধ হবে,neutral,0.7559966973539135,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1213,বাহ্ কি সুন্দর বক্তব্য,বাহ্ কি সুন্দর বক্তব্য,sarcastic_negative,0.4095727342545363,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1214,"""Md Asraful Islam ভাই আপনার বাঘ বুঝি লোয়েন,""",md asraful islam ভাই আপনার বাঘ বুঝি লোয়েন,sarcastic_negative,0.8780182653385199,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1215,17 বছর ধরে পেট খালি খাওয়া দাওয়া তো করতে হবে। হাট ঘাট সবকিছু চেটেপুটে খাও,বছর ধরে পেট খালি খাওয়া দাওয়া তো করতে হবে হাট ঘাট সবকিছু চেটেপুটে খাও,neutral,0.5079450860165607,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1216,হুমমম খাবি এমন খাওয়া খাবি দেখিস বিচি দুইটা যেনো বাদ না যায়,হুমমম খাবি এমন খাওয়া খাবি দেখিস বিচি দুইটা যেনো বাদ না যায়,sarcastic_negative,0.3794995843418396,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1217,হক কথা।,হক কথা,positive,0.7274299733425779,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1218,"""ভিডিও দেখেছি এদের কেন এখনো পুলিশ প্রশাসন পাকড়াও করছে না, এটা বাংলাদেশী বাঙালিদের চিন্তার বিষয়""",ভিডিও দেখেছি এদের কেন এখনো পুলিশ প্রশাসন পাকড়াও করছে না এটা বাংলাদেশী বাঙালিদের চিন্তার বিষয়,negative,0.3986903156393173,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1219,টয়লেট কে খাবে,টয়লেট কে খাবে,sarcastic_negative,0.4260219475814709,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1220,ঠিকই বলেছ ।,ঠিকই বলেছ,positive,0.3976428415861213,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1221,আইচ্ছা,আইচ্ছা,sarcastic_negative,0.4602722465740011,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1222,লগে গু গোবর সহ সব খা,লগে গু গোবর সহ সব খা,sarcastic_negative,0.3515094977444525,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1223,"""আমি সহমত পোষণ করছি,,,""",আমি সহমত পোষণ করছি,negative,0.5645438046503785,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1224,রাস্তার মাটিও খেতে হবে কিন্তু,রাস্তার মাটিও খেতে হবে কিন্তু,neutral,0.9889267428637952,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1225,লে হালুয়া,লে হালুয়া,negative,0.4386622040192879,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1226,অবশ্য খাবে দেশটাতো আপনাদের,অবশ্য খাবে দেশটাতো আপনাদের,sarcastic_negative,0.7404790864833989,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1227,সাব্বাশ,সাব্বাশ,sarcastic_negative,0.4986027337890086,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1228,খাও,খাও,sarcastic_negative,0.4981381582304345,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1229,Thik,thik,sarcastic_negative,0.4578527769100103,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1230,চমৎকার কথা ৫০%গাদ্দার জনগনের জন্য আপনি চমৎকার কথা বলেছেন।,চমৎকার কথা গাদ্দার জনগনের জন্য আপনি চমৎকার কথা বলেছেন,positive,0.8919271873896479,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1231,ঘাট খাবে ভালো কথা হাট কাবে কেমনে?,ঘাট খাবে ভালো কথা হাট কাবে কেমনে,positive,0.6328090218548057,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1232,Nice & Attractive,nice attractive,sarcastic_negative,0.3920193186441402,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1233,Somojotar mode khabe to...ta hole somusa ki...?,somojotar mode khabe to ta hole somusa ki,sarcastic_negative,0.3847747270512455,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1234,এটা তাদের অধিকার,এটা তাদের অধিকার,negative,0.4565940580387989,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1235,ঠিক ঠিক আপনার খাবেন না তো কি জনগণ খাবে,ঠিক ঠিক আপনার খাবেন না তো কি জনগণ খাবে,sarcastic_negative,0.8368264245783954,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1236,কথাই যুক্তি আছে,কথাই যুক্তি আছে,positive,0.5098481681016046,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1237,আমাদের কুষ্টিয়ার কলঙ্গ,আমাদের কুষ্টিয়ার কলঙ্গ,negative,0.7996791996345286,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1238,কেউ তাকে বাঁধা দিয়েছে!,কেউ তাকে বাঁধা দিয়েছে,sarcastic_negative,0.3569271065876366,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1239,টয়লেট যাইবো কে,টয়লেট যাইবো কে,sarcastic_negative,0.4175501908324884,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1240,পিলার খা,পিলার খা,sarcastic_negative,0.3387523746306399,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1241,সমঝোতায় খেয়ে নিও,সমঝোতায় খেয়ে নিও,sarcastic_negative,0.3778740179558607,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1242,"""কি যুগ আইলো বাহে, ঘোষণা দিয়ে চাঁদাবাজি করে.....""",কি যুগ আইলো বাহে ঘোষণা দিয়ে চাঁদাবাজি করে,positive,0.3655690821617405,1.0,auto_second_pass_kept,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1243,"""টয়লেটও খাবেন, নিষেধ করছে কে।""",টয়লেটও খাবেন নিষেধ করছে কে,negative,0.5231939317872032,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1244,খাব খাব খাব খাব খাব খাব খাব খাব খাব খাব সব খাবো,খাব খাব খাব খাব খাব খাব খাব খাব খাব খাব সব খাবো,sarcastic_negative,0.3237805365114305,-1.0,auto_second_pass_kept,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1245,কালা চশমা,কালা চশমা,sarcastic_negative,0.4894638619549578,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1246,আচ্ছা ঠিক আছে,আচ্ছা ঠিক আছে,sarcastic_negative,0.3900287362577264,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1247,হুম। এটা যৌক্তিক। মেনে নিতেই হবে।,হুম এটা যৌক্তিক মেনে নিতেই হবে,neutral,0.8641845540410321,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1248,প্রধানমন্ত্রী ও নীতিবান মন্ত্রীদের একান্ত নিরলস প্রচেষ্টাকে এরা নস্যাৎ করে দিবে।,প্রধানমন্ত্রী ও নীতিবান মন্ত্রীদের একান্ত নিরলস প্রচেষ্টাকে এরা নস্যাৎ করে দিবে,positive,0.4095782852000144,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1249,ইনকাম করে খেতে কি গায়ে ব্যাথা লাগে?,ইনকাম করে খেতে কি গায়ে ব্যাথা লাগে,positive,0.4518426195196395,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1250,"""খেলা হবে,,, খাবে, কঞ্চি সহ বাঁশ""",খেলা হবে খাবে কঞ্চি সহ বাঁশ,neutral,0.8573436784283901,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1251,পতনের সুর বাজছে,পতনের সুর বাজছে,sarcastic_negative,0.5253441997965833,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
After Forming Government Data With Location,1252,ঠিক,ঠিক,negative,0.3128186017725519,-1.0,auto_second_pass_kept,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1253,প্রবাস থেকে রেমিট্যান্স কমপ্লিট শাট ডাউন দিয়ে আমরা আন্দোলনের অংশগ্রহণ করছিলাম। এখন আমরা কি দেশে এসে বাজার ঘাট দখল করে বউ বাচ্চা পালতে পারমু।,প্রবাস থেকে রেমিট্যান্স কমপ্লিট শাট ডাউন দিয়ে আমরা আন্দোলনের অংশগ্রহণ করছিলাম এখন আমরা কি দেশে এসে বাজার ঘাট দখল করে বউ বাচ্চা পালতে পারমু,negative,0.7936207693814009,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
After Forming Government Data With Location,1254,সাবাশ,সাবাশ,sarcastic_negative,0.413492633880515,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
